Gene Symbol	Gene ID	
PKIG	11142	
MRPL28	10573	
PPM1A	5494	
HIGD2B	123346	
PPHLN1	51535	
SMYD1	150572	
SUN3	256979	
IGSF22	283284	
ATR	545	
CFAP70	118491	
HINT3	135114	
TCL1A	8115	
ZSCAN10	84891	
ZNF319	57567	
FIRRE	286467	
MTHFD1L	25902	
YTHDC2	64848	
ZNF32	7580	
LOC100652911	-	
PLEKHA4	57664	
SLC1A6	6511	
SNX7	51375	
GDAP1	54332	
A1CF	29974	
CD79A	973	
TCP1	6950	
LRRC24	441381	
MAGEA6	4105	
MGAT3	4248	
PSMC5	5705	
ONECUT2	9480	
IFITM4P	340198	
B3GALNT1	8706	
RPL10A	4736	
MARCH6	-	
RACGAP1	29127	
MORC3	23515	
SLC38A10	124565	
DYRK4	8798	
DALIR	104940698	
CDK8	1024	
DYNLL1	8655	
ZFP14	57677	
SHROOM4	57477	
LOC101928406	-	
MYH11	4629	
PSD	5662	
CTSH	1512	
HIPK4	147746	
PSMB10	5699	
ALG13	79868	
ATG9A	79065	
EML6	400954	
WSPAR	105664404	
TRAPPC6A	79090	
MAFA	389692	
KSR2	283455	
IGDCC4	57722	
RNF141	50862	
TIAL1	7073	
RIMS4	140730	
PCDHB5	26167	
TOM1L2	146691	
RTN4RL2	349667	
ACER2	340485	
HBZ	3050	
CDX4	1046	
LINC01598	-	
MAS1L	116511	
HAVCR1P1	100101266	
SPACA4	171169	
CYP3A5	1577	
ALG12	79087	
RFWD2	64326	
ZNF675	171392	
ST13P4	145165	
SERPINB11	89778	
FAM71C	196472	
GABRA5	2558	
RAB39A	54734	
C20orf196	149840	
ZMYND19	116225	
TWISTNB	221830	
XKR6	286046	
LOC102606466	102606466	
AGAP3	116988	
CMIP	80790	
TNFSF13	8741	
PCDHA13	56136	
GRK2	156	
KANSL1L	151050	
TAF15	8148	
TSC2	7249	
LOC157931	-	
HIST1H1B	-	
MYO1F	4542	
ALLC	55821	
WFDC6	140870	
MTA1	9112	
FEN1	2237	
HMGN3	9324	
HN1L	-	
YWHAE	7531	
CHST2	9435	
RUVBL1	8607	
ZSWIM3	140831	
ZNF85	7639	
THOC3	84321	
GRAP	10750	
ZNF77	58492	
ZNF626	199777	
SYNGR3	9143	
WDR45	11152	
NCF4	4689	
LINC00363	104326053	
KCNJ10	3766	
GREM2	64388	
HNMT	3176	
PCDH7	5099	
MAGED1	9500	
FAM13A	10144	
SEZ6L2	26470	
TMEM150B	284417	
MLLT10	8028	
FAR2	55711	
TTTY13	83868	
SUN3	256979	
CLDN16	10686	
CSE1L	1434	
HMGB1	3146	
TREH	11181	
HSFY2	159119	
DNASE2B	58511	
EIF5	1983	
TRIML2	205860	
TTYH2	94015	
ANKRD20A3	-	
LOC105377162	105377162	
PHF3	23469	
FGF10	2255	
ARID5A	10865	
OR5H2	79310	
ZNF235	9310	
OCRL	4952	
ABCB9	23457	
CRIM1	51232	
MNX1	3110	
FAM229B	619208	
MYO10	4651	
SGCZ	137868	
KRTAP13-1	140258	
OTX2	5015	
UBL3	5412	
SLC5A10	125206	
AHSP	51327	
SFTPB	6439	
TRMT61B	55006	
PPP2R2B	5521	
NIPAL4	348938	
RENBP	5973	
KIF5B	3799	
OR2A1	346528	
ABCC12	94160	
LRRC23	10233	
LIX1	167410	
CLOCK	9575	
NOL8	55035	
ROPN1L	83853	
ADH1B	125	
ANTXR1	84168	
GPR174	84636	
KCTD20	222658	
C11orf57	55216	
LSM5	23658	
RPL10	6134	
N6AMT1	29104	
RLIM	51132	
MBTPS2	51360	
ZNF660	285349	
RAB7A	7879	
FAM98C	147965	
PLPP3	8613	
ADAMTS16	170690	
IFNE	338376	
INIP	58493	
HOXC6	3223	
OR8B12	219858	
NRG1	3084	
TBC1D22A	25771	
TUBB6	84617	
PROSER2	254427	
CNOT9	9125	
AQP9	366	
HEY1	23462	
RAP2B	5912	
IQCG	84223	
IFNE	338376	
UBE2L6	9246	
SNHG3	8420	
ODF2L	57489	
NCR2	9436	
PROSER1	80209	
ZNF670	93474	
TTPA	7274	
TLR5	7100	
ILF3	3609	
AES	-	
DNAJB8	165721	
MAN2A1	4124	
RD3	343035	
SPRR2A	6700	
ZMAT3	64393	
DLX2	1746	
KIR2DS5	3810	
EMC6	83460	
RECQL	5965	
SLITRK2	84631	
CCL16	6360	
ALDH5A1	7915	
SHANK2	22941	
TBX19	9095	
IFT81	28981	
TAB1	10454	
INSL5	10022	
POP4	10775	
TYMP	1890	
SLC35E3	55508	
ZFPL1	7542	
UTP14A	10813	
C4orf32	-	
ST18	9705	
TLR9	54106	
WBSCR27	-	
SYNE2	23224	
KDM6A	7403	
C1QTNF6	114904	
MYO1E	4643	
FN1	2335	
ST6GALNAC3	256435	
EXOC3L4	91828	
SLC35B2	347734	
ARMC10	83787	
ALDH1A3	220	
MEAF6	64769	
SNX1	6642	
TRPV4	59341	
ZNF346	23567	
GRN	2896	
CERS1	10715	
LINC01476	101927728	
SUCLG2	8801	
TUBA3FP	113691	
TSPYL2	64061	
F8	2157	
SCGN	10590	
GRIK3	2899	
AURKC	6795	
ITPKC	80271	
PQLC2	54896	
FAHD2A	51011	
SPTLC2	9517	
MOAP1	64112	
EDNRB	1910	
DUSP11	8446	
LNX2	222484	
GCSH	2653	
MON1B	22879	
TCEAL3	85012	
SNX5	27131	
ZNF518A	9849	
SLC2A3	6515	
MANEA-AS1	-	
ZDHHC12	84885	
MKI67	4288	
RRBP1	6238	
NIP7	51388	
COX6B2	125965	
ZAN	7455	
PARP15	165631	
NKPD1	284353	
IGFL3	388555	
SAMD1	90378	
PLXNB1	5364	
CTDP1	9150	
NEUROD2	4761	
MCTS1	28985	
EWSR1	2130	
LINC00844	100507008	
ENTPD6	955	
PPP1R3B	79660	
SRD5A2	6716	
SLC22A3	6581	
POFUT2	23275	
ZWINT	11130	
CHCHD7	79145	
ITGB5	3693	
HTR7P1	93164	
SASS6	163786	
RREB1	6239	
CNTN1	1272	
OR2A1	346528	
LILRA6	79168	
ADAM28	10863	
FRRS1	391059	
XPR1	9213	
UNC45A	55898	
TSTA3	-	
AZGP1	563	
ZNRF3	84133	
CAND1	55832	
KCNK10	54207	
AFAP1L2	84632	
L3MBTL1	26013	
COQ2	27235	
TPP2	7174	
TMBIM1	64114	
ENOX2	10495	
XRCC4	7518	
RPL23AP64	649946	
OR10H5	284433	
CILP	8483	
RGS9	8787	
SNAR-A1	100126798	
SERPINE2	5270	
FARP1	10160	
RPLP1	6176	
SGK3	23678	
LOC101928708	101928708	
TSSK4	283629	
TSPAN9	10867	
SUMO4	387082	
HIST2H2BF	-	
HES4	57801	
OR1S2	219958	
ZACN	353174	
CACNA1C-AS4	100874234	
TIFAB	497189	
BCL2L13	23786	
WLS	79971	
IL1A	3552	
NPIPA1	9284	
CALHM2	51063	
ACP7	390928	
MED16	10025	
PPARD	5467	
FOXD1	2297	
ERAL1	26284	
FGFR1OP	-	
PIAS2	9063	
BRDT	676	
IL18BP	10068	
PPIAL4A	653505	
HNRNPDL	9987	
WDFY1	57590	
PAX6	5080	
PROSER1	80209	
COX5B	1329	
NAP1L1	4673	
RIMBP3	85376	
C16orf87	388272	
LOC100130798	-	
APOB	338	
SMAD2	4087	
IL22RA2	116379	
SCAI	286205	
SMARCA4	6597	
OR5K2	402135	
HS6ST1	9394	
AKAP12	9590	
LCN6	158062	
SRRM4	84530	
CLEC4A	50856	
LY9	4063	
SPINK14	408187	
ANKRD44	91526	
ALG6	29929	
SPZ1	84654	
PRKCA	5578	
KCNIP3	30818	
ABCC10	89845	
GAS6	2621	
FGF14	2259	
RAB7B	338382	
TBCD	6904	
FCGR1B	2210	
ACOT1	641371	
MRPL3	11222	
LOC105376633	-	
RBM28	55131	
CAMK1	8536	
MRPS5	64969	
PPM1B	5495	
LOC105378470	-	
PRKCQ-AS1	439949	
TRIM21	6737	
AGTR1	185	
NHLH1	4807	
TRAK1	22906	
SLC6A9	6536	
OR13A1	79290	
FOSB	2354	
TFG	10342	
FAM71E1	112703	
APOD	347	
KLHL42	57542	
COL6A4P2	646300	
MYL1	4632	
HNF4A	3172	
C7orf43	-	
GALNT7	51809	
TLR3	7098	
LRP10	26020	
ANKRD28	23243	
UPK3B	105375355	
TBXA2R	6915	
TPTE	7179	
FSD1	79187	
ZFP41	286128	
HLA-DRB1	3123	
NPFFR2	10886	
HACE1	57531	
LUZP2	338645	
RUNX1T1	862	
PCDHGB5	56101	
FN3KRP	79672	
TMEM42	131616	
AIM1L	-	
USP3	9960	
ABHD16A	7920	
OR2M1P	388762	
SHANK2	22941	
PTGES2	80142	
G6PC2	57818	
DIRAS2	54769	
LINC01262	101928971	
RUFY4	285180	
PTPRA	5786	
EGR3	1960	
TMEM232	642987	
MTUS2	23281	
CCDC15	80071	
S100A10	6281	
SEC22C	9117	
FAM196A	-	
ZFYVE16	9765	
REV3L	5980	
SERPINB8	5271	
SMURF1	57154	
CFAP36	112942	
STYK1	55359	
ABHD12	26090	
SLC35B3	51000	
HYPM	-	
OCLM	-	
CLHC1	130162	
RPS6KA6	27330	
SLC44A1	23446	
ELF5	2001	
UNC79	57578	
IFI27L1	122509	
CTNNB1	1499	
MYO3B	140469	
TM6SF2	53345	
ABL1	25	
CIDEB	27141	
KPNA2	3838	
TBC1D3B	414059	
DERL2	51009	
COPZ2	51226	
SLC37A3	84255	
SLC4A10	57282	
ATP5I	-	
COL9A1	1297	
SEC22A	26984	
TPRKB	51002	
PACRG	135138	
SNU13	4809	
ARL5A	26225	
OSBPL8	114882	
FOXB1	27023	
PSMB3	5691	
PRPF38B	55119	
LAMA1	284217	
PTH2R	5746	
TAF1	6872	
TMEM102	284114	
OR1A1	8383	
EPS8L1	54869	
LOC100131497	-	
IQCF3	401067	
IL9R	3581	
DCP1B	196513	
ANXA2P1	303	
CAPN14	440854	
ADORA3	140	
NUP107	57122	
RELT	84957	
RPS10	6204	
KDELR3	11015	
OR1L4	254973	
MTUS1	57509	
NR1D1	9572	
NEU4	129807	
OR13D1	286365	
FBXL14	144699	
MME	4311	
TMEM67	91147	
LOC100506207	100506207	
CKAP2L	150468	
NIF3L1	60491	
IGF2BP3	10643	
PGR	5241	
HMOX2	3163	
OR10Q1	219960	
ST3GAL5	8869	
OR56A3	390083	
R3HDM4	91300	
OR56B4	196335	
SOX12	6666	
CA2	760	
AGAP4	119016	
MAP3K4	4216	
UACA	55075	
DLK1	8788	
KRT72	140807	
C12orf49	79794	
PPP4R1	9989	
GLT8D1	55830	
HERC2P2	400322	
HDAC9	9734	
GFRA1	2674	
ZNF302	55900	
RHBDD2	57414	
ACYP2	98	
FAM189B	10712	
ACADL	33	
ITPK1-AS1	319085	
MFHAS1	9258	
PHKA2	5256	
NAAA	27163	
COL4A3	1285	
SLC12A2	6558	
UMODL1	89766	
ARF3	377	
ZBTB34	403341	
LINC00662	148189	
C4orf32	-	
LRRTM2	26045	
HNRNPA1L2	144983	
INTS4	92105	
BBS7	55212	
NPTX1	4884	
TTC13	79573	
MYH11	4629	
ZCCHC10	54819	
IL12A	3592	
HERC4	26091	
LTBP4	8425	
CNGA3	1261	
PEX10	5192	
PCED1A	64773	
MAP3K5	4217	
AIM1	202	
THNSL2	55258	
USP15	9958	
TPSAB1	7177	
CSNK1E	1454	
CLCNKA	1187	
GAS7	8522	
RBFOX2	23543	
KIAA2026	158358	
AK4	205	
RASL12	51285	
NPTX1	4884	
KIT	3815	
AOX1	316	
SMAP1	60682	
VGLL3	389136	
MUC7	4589	
LINC01152	102606463	
NPAS3	64067	
NLGN1	22871	
NDRG4	65009	
FOXK1	221937	
PRDM14	63978	
TIMM44	10469	
LEP	3952	
BLOC1S2	282991	
PCDHGA2	56113	
SLTM	79811	
MRPL45	84311	
LAMB2	3913	
GABRG3	2567	
HDGFRP2	-	
GPR180	160897	
SH3BGR	6450	
KLLN	100144748	
KCNC4	3749	
CSRNP1	64651	
PRDX5	25824	
BCAT1	586	
HGF	3082	
TMEM254	80195	
CNNM2	54805	
BAG5	9529	
LDHD	197257	
SF3B6	51639	
PHGDH	26227	
ABL2	27	
LINC00370	105370357	
C1QA	712	
SUCLG2-AS1	-	
HNRNPA0	10949	
PMVK	10654	
BRD4	23476	
USP51	158880	
PIH2	-	
PIEZO2	63895	
SGK2	10110	
HS3ST2	9956	
SMIM11A	102723553; 54065	
EEF1D	1936	
NFYA	4800	
PARP6	56965	
CELF5	60680	
OR8H3	390152	
SPOCK3	50859	
HLA-C	3107	
TVP23B	51030	
SLC46A3	283537	
TPST2	8459	
LINC00441	-	
THPO	7066	
HAUS8	93323	
ACADVL	37	
INCA1	388324	
UPF2	26019	
TACC1	6867	
KIF27	55582	
ARL5B	221079	
PAWR	5074	
ADAM3A	1587	
SEMA3E	9723	
PRDX1	5052	
GRHL1	29841	
FANCA	2175	
PPP1R9B	84687	
RANBP3	8498	
SNTN	132203	
LOC100127940	-	
SRSF5	6430	
SLC4A7	9497	
RNF20	56254	
UBE2H	7328	
ANKRD20A1	84210	
LOC154449	154449	
KIAA0101	9768	
CTAGE6	340307	
SCGB1A1	7356	
MX1	4599	
OR13C9	286362	
TMED4	222068	
NDUFB7	4713	
PSEN1	5663	
MTMR8	55613	
HIC2	23119	
TIMM23	100287932	
ANGEL1	23357	
HIST1H3G	-	
CLVS2	134829	
WHSC1L1	-	
HENMT1	113802	
ARHGEF40	55701	
CSN1S2AP	286828	
SERINC3	10955	
HIPK2	28996	
DOCK3	1795	
MAGEB1	4112	
AMIGO3	386724	
C1orf116	79098	
LEMD1	93273	
HPRT1	3251	
NPHS1	4868	
CCR5	1234	
SSC4D	136853	
PNKP	11284	
GRK6	2870	
MYH9	4627	
EFNA2	1943	
CECR3	27442	
PDE10A	10846	
GRK7	131890	
THEMIS2	9473	
MKRN3	7681	
C6orf89	221477	
ALDH3B2	222	
KREMEN2	79412	
RUVBL1	8607	
TST	7263	
C3orf52	79669	
ATP1A3	478	
FAM177B	400823	
ZHX2	22882	
CDC42BPA	8476	
EIF4EBP3	8637	
C21orf59	-	
NUTM2F	54754	
UBASH3A	53347	
YIPF2	78992	
ATXN10	25814	
ENTPD8	377841	
CWC25	54883	
KCNN1	3780	
LOR	4017; 4014	
SH3BGRL2	83699	
NBEA	26960	
RXRG	6258	
GNRHR2	114814	
MMP27	64066	
ERICH1	157697	
CYP4Z1	199974	
CACFD1	11094	
LPAR2	9170	
CUL5	8065	
ITGA10	8515	
CCDC144A	9720	
KCTD3	51133	
IFT122	55764	
ZNF230	7773	
PTCH2	8643	
ZC3H15	55854	
LOC105372441	105372441	
CENPH	64946	
MIR181A2HG	100379345	
CEP57L1	285753	
RSRP1	57035	
SLIT3	6586	
DRC7	84229	
ACKR4	51554	
BDNF	627	
ACMSD	130013	
SNX18	112574	
SETX	23064	
CYGB	114757	
SMG6	23293	
SNX15	29907	
TOP3A	7156	
MYBPC1	4604	
RFC2	5982	
KRT1	3848	
MUC21	394263	
CFC1B	653275	
RCCD1	91433	
POR	5447	
HLA-F	3134	
LITAF	9516	
SGK223	-	
AP1AR	55435	
HEATR3	55027	
ROBO4	54538	
RASSF9	9182	
HHEX	3087	
PSG6	5675	
ARHGAP8	23779	
DDR1	780	
SRSF1	6426	
CCSER2	54462	
ST3GAL2	6483	
RARRES1	5918	
WNT2	7472	
LDB3	11155	
SLC18A1	6570	
PLCD1	5333	
ZKSCAN7	55888	
KRT17P5	339240	
APPBP2	10513	
KRT34	3885	
UBE2J2	118424	
TBC1D4	9882	
KBTBD11	9920	
IL37	27178	
RAD51C	5889	
WDR73	84942	
GPBAR1	151306	
MAGEA8-AS1	101410537	
PCNX4	64430	
ING3	54556	
AEBP1	165	
RHCG	51458	
AKAP17A	8227	
FAXC	84553	
CCDC137	339230	
CD34	947	
SRPK1	6732	
TUBB2A	7280	
XKRX	402415	
KNL1	57082	
RIC8B	55188	
RABIF	5877	
ZNF493	284443	
TEX29	121793	
ZNF586	54807	
OCIAD1	54940	
SKIV2L	6499	
CDC6	990	
TRIM13	10206	
LOC728084	-	
ANKRD45	339416	
CUL4A	8451	
HOXD12	3238	
SIGLEC1	6614	
MINK1	50488	
PTMS	5763	
ZNF573	126231	
IL6ST	3572	
GNA11	2767	
AKR7A2P1	246182	
AKR1C3	8644	
KLHL23	151230	
UBE2MP1	606551	
ATG12	9140	
LAMP2	3920	
FGD4	121512	
SF3B1	23451	
SPTLC1	10558	
ECSCR	641700	
PIP4K2C	79837	
OR7D2	162998	
ADAM15	8751	
CPEB3	22849	
WTH3DI	-	
OCM2	4951	
COL6A5	256076	
CHRFAM7A	89832	
HSPB3	8988	
CFAP53	220136	
TIPRL	261726	
MNT	4335	
IZUMO1	284359	
HACD4	401494	
IGBP1P1	280655	
CERK	64781	
HBG2	3048	
UTP23	84294	
DCTN5	84516	
PAIP1	10605	
FAM126B	285172	
ENO4	387712	
RASGRF1	5923	
RIMBP2	23504	
HUNK	30811	
NFIX	4784	
NMRK2	27231	
CLN8	2055	
HIST2H3D	-	
MUM1L1	-	
NAT1	9	
PCED1B	91523	
EDA	1896	
ZMAT3	64393	
SHTN1	57698	
OR2T3	343173	
MRGPRX2	117194	
COX6A1	1337	
APBA1	320	
TCF20	6942	
SERPINB2	5055	
CFAP58	159686	
JMJD8	339123	
UVRAG	7405	
TFIP11	24144	
CHRNA6	8973	
VSNL1	7447	
ZC3H14	79882	
GRIK2	2898	
PAX3	5077	
GPC1	2817	
SNORD100	594838	
KIF27	55582	
OR2L8	391190	
INTS4	92105	
DLGAP4	22839	
INTS7	25896	
ADAM28	10863	
FOXK2	3607	
NSF	4905	
PCDHA13	56136	
PACRG	135138	
DOCK2	1794	
WNT4	54361	
VPS39	23339	
PRKAG1	5571	
SERAC1	84947	
GAPDHS	26330	
ZNF443	10224	
PRKCZ	5590	
MFAP4	4239	
PAX2	5076	
OR2T4	127074	
DEFB104B	503618	
SNCB	6620	
KBTBD6	89890	
SRGAP2	23380	
POMP	51371	
NPVF	64111	
EXOSC10	5394	
TGIF1	7050	
C14orf28	122525	
PPP6R2	9701	
SLC25A37	51312	
SERPINA7	6906	
PRDM4	11108	
TTC37	9652	
LINC01487	101928190	
ST3GAL4	6484	
RHBDF2	79651	
TMEM132C	92293	
SPAG1	6674	
ACTR1A	10121	
TMEM95	339168	
RNF113A	7737	
AP1AR	55435	
ESYT2	57488	
DCAF11	80344	
OR52A5	390054	
DMRT3	58524	
BCL11A	53335	
SNORD13	692084	
TAAR2	9287	
B4GAT1	11041	
GPCPD1	56261	
HLA-DRB4	3126	
SPANXN1	494118	
PPP2R5C	5527	
ZFP91	80829	
RNF11	26994	
KMT2C	58508	
PLEKHM2	23207	
TCP10	-	
PEX13	5194	
MYL4	4635	
TSL	790953	
XAGE2	9502	
SMTNL1	219537	
RIOK3	8780	
TACR1	6869	
CCDC188	388849	
LOC100287877	-	
ZKSCAN1	7586	
UBL4B	164153	
PVR	5817	
RPLP1	6176	
SRSF10	10772	
TLE3	7090	
LYPLA1	10434	
GPR173	54328	
TFEC	22797	
RHOQ	23433	
PRRC1	133619	
LOC100505588	100505588	
LINC00116	-	
OR2A1-AS1	101928492	
PPIAL4G	644591	
FNIP1	96459	
KANK3	256949	
VPS13D	55187	
ARL13B	200894	
KIRREL2	84063	
NFKBIL1	4795	
GSTO1	9446	
CLDN14	23562	
MECP2	4204	
SLC25A22	79751	
FOXE1	2304	
GTF2A1	2957	
RANBP3	8498	
PICK1	9463	
EIF2B4	8890	
SMS	6611	
RGPD1	400966	
SOGA3	387104	
SYT5	6861	
CYP7A1	1581	
RCC1L	81554	
MTERF2	80298	
GRIA4	2893	
MAF	4094	
CYB5RL	606495	
PPHLN1	51535	
LOC729950	-	
PRKCB	5579	
PHACTR4	65979	
UBE2MP1	606551	
NFIB	4781	
TAF4	6874	
DAZ2	57055	
BUB3	9184	
COPS8	10920	
FAM126A	84668	
B3GALT2	8707	
NSMCE2	286053	
CCDC34	91057	
PLVAP	83483	
PELP1	27043	
COPZ1	22818	
PARPBP	55010	
LTBP3	4054	
GSTCD	79807	
MASP2	10747	
CILP2	148113	
RORA	6095	
TRPC4AP	26133	
B4GALNT1	2583	
ASCC3	10973	
ST3GAL5	8869	
TRAPPC2	6399	
C9orf72	203228	
TOR1AIP1	26092	
IFITM10	402778	
SYT7	9066	
LOC105378828	-	
NXPE1	120400	
OR8B2	26595	
MAN2A2	4122	
LOXHD1	125336	
PIWIL3	440822	
DDHD2	23259	
GARS	2617	
S100PBP	64766	
SLC25A51	92014	
ENTPD4	9583	
SERPINF2	5345	
ATP11C	286410	
B3GNT8	374907	
FOXN3	1112	
PITHD1	57095	
RPS27L	51065	
YIF1A	10897	
LINC01276	103106903	
WNK3	65267	
DCLRE1C	64421	
ILDR2	387597	
TCTEX1D4	-	
DPYSL2	1808	
SPC24	147841	
LOC100506125	-	
ANXA8	653145	
FLJ35934	-	
ITPKB	3707	
ATP13A1	57130	
FANCE	2178	
SERTAD2	9792	
CD1C	911	
SAG	6295	
HCRTR2	3062	
CFAP57	149465	
ALOX12	239	
ZNF317	57693	
ZNF502	91392	
GPSM1	26086	
LAG3	3902	
KMT2B	9757	
LSR	51599	
LINC01052	105370242	
MGST1	4257	
GJB3	2707	
GCOM1	145781	
RASGEF1C	255426	
PODNL1	79883	
MRFAP1L1	114932	
NIPAL2	79815	
WRNIP1	56897	
ARPP19	10776	
CC2D1B	200014	
PTGER3	5733	
MAT2B	27430	
CDCP1	64866	
MCEE	84693	
EPHA1	2041	
ZBTB8OS	339487	
CKAP5	9793	
MYLK3	91807	
HAR1A	768096	
GPATCH4	54865	
OR10X1	128367	
RBMS1	5937	
SEC61A2	55176	
WFDC12	128488	
ENAH	55740	
SNORD46	94161	
LGALS3	3958	
GPR88	54112	
TMEM198	130612	
C11orf24	53838	
HOXA10	3206	
GABRR2	2570	
C16orf96	342346	
SCARA5	286133	
INHBA	3624	
CTR9	9646	
DGKD	8527	
EMG1	10436	
C4BPB	725	
LAX1	54900	
TEX35	84066	
ATP9B	374868	
UBE3C	9690	
STX6	10228	
DGCR14	-	
ODAM	54959	
ACAP1	9744	
DAB2IP	153090	
SNORD30	9299	
ARHGAP22	58504	
HNRNPD	3184	
ERCC8	1161	
RPS15	6209	
LOC100507599	-	
FBXO3-AS1	-	
POLDIP3	84271	
RIPPLY2	134701	
SLC22A25	387601	
SUPT20H	55578	
LINC01478	101927921	
LRSAM1	90678	
TRIM3	10612	
M1AP	130951	
RBAK	57786	
SHOX	6473	
RBBP6	5930	
MUC6	4588	
FYB	2533	
CACNG2	10369	
OR7A10	390892	
MED26	9441	
HCCS	3052	
G6PC3	92579	
RTN4RL2	349667	
XPO1	7514	
SYT15	83849	
ATG5	9474	
HIST1H4A	-	
PCDH9-AS2	100874064	
TPD52L1	7164	
ATP2C1	27032	
WASH3P	374666	
ACTRT1	139741	
VTN	7448	
AGL	178	
ZER1	10444	
TNFRSF19	55504	
RBMY1A1	5940	
CYP26A1	1592	
KLC3	147700	
ZNF117	51351	
MAK16	84549	
ARHGAP25	9938	
ACSM2B	348158	
WLS	79971	
CMAS	55907	
SLC45A4	57210	
SMAD5	4090	
DAG1	1605	
AQR	9716	
AHSG	197	
ORAI3	93129	
LOC101929551	101929551	
MYOCD	93649	
AMH	268	
KCTD12	115207	
CDK13	8621	
OSBPL7	114881	
SMARCB1	6598	
CSF2RA	1438	
LUC7L3	51747	
MORF4L1	10933	
CSPG4P1Y	114758	
PDAP1	11333	
ARHGEF37	389337	
ZFP64	55734	
TMUB2	79089	
ATXN7L3B	552889	
DPP7	29952	
NUDT12	83594	
SIGLECL1	284369	
CHD9	80205	
DCAF4L1	285429	
EIF3A	8661	
KRTAP9-8	83901	
SIL1	64374	
MOV10	4343	
DLC1	10395	
ARRDC1	92714	
HRG	3273	
CADM1	23705	
SGPP2	130367	
BBS4	585	
GIMAP7	168537	
LOC115110	-	
PXMP4	11264	
OR6X1	390260	
ZCCHC8	55596	
DNASE1L3	1776	
PGAM4	441531	
SULT1C4	27233	
TIPRL	261726	
NREP-AS1	100873948	
LOC105377247	-	
IL4I1	259307	
TRIM5	85363	
CSN1S1	1446	
NAE1	8883	
LOC642852	-	
HNF4A	3172	
SPSB1	80176	
L3MBTL1	26013	
RBFOX1	54715	
CDH26	60437	
NRBP1	29959	
ITPA	3704	
SH2D1B	117157	
COX8A	1351	
INF2	64423	
HSPA4	3308	
SMTN	6525	
CRB2	286204	
HYAL1	3373	
JAG2	3714	
EARS2	124454	
ATP2B2	491	
RPP38	10557	
TG	7038	
TSPEAR	54084	
ZFP42	132625	
SSRP1	6749	
GLT6D1	360203	
DBNDD2	55861	
LOC101929288	-	
AKAP3	10566	
ARHGDIG	398	
OSGEPL1	64172	
DLGAP2-AS1	100507435	
OCEL1	79629	
MCHR2	84539	
USP39	10713	
CTPS1	1503	
BBC3	27113	
GPN2	54707	
ARPP21	10777	
PANK1	53354	
ANKRD13D	338692	
VSTM2A	222008	
RDH8	50700	
SOCS2	8835	
PSMA1	5682	
PA2G4P4	647033	
CDC7	8317	
VPS13B	157680	
ZNF385D	79750	
CCDC13	152206	
RFX7	64864	
ALMS1	7840	
KIR2DS3	3808	
VASH2	79805	
IRS2	8660	
ZNF414	84330	
MAGEB3	4114	
TRAF4	9618	
ITSN1	6453	
HAPLN1	1404	
CELSR3	1951	
CCDC73	493860	
CLCN5	1184	
CCRL2	9034	
ZNF180	7733	
ABCA6	23460	
BNIPL	149428	
MFSD14B	84641	
JADE1	79960	
ZNF160	90338	
RUFY3	22902	
STUM	375057	
SLC7A11	23657	
DYRK2	8445	
ARRB2	409	
RABGGTA	5875	
TAP2	6891	
PGAM4	441531	
WDR75	84128	
TOP3A	7156	
TLX3	30012	
LGALS2	3957	
ZYG11B	79699	
RNF138	51444	
PRELID3A	10650	
RBM46	166863	
KRT26	353288	
UNC80	285175	
RPPH1	85495	
FTX	100302692	
LGALS14	56891	
TNFSF13	8741	
SLC30A5	64924	
C6orf58	352999	
RGAG1	-	
API5	8539	
RPA2	6118	
HSD17B13	345275	
ABCA10	10349	
ID3	3399	
ATXN7L1	222255	
PHYHIP	9796	
SWAP70	23075	
SPINK2	6691	
AMY1A	276	
TPRXL	348825	
RPS5	6193	
EFCAB12	90288	
POLR1B	84172	
ID4	3400	
JMJD4	65094	
ZFAND2A	90637	
OR5B17	219965	
PDE8A	5151	
BDP1	55814	
PARP8	79668	
SMPD3	55512	
HORMAD2	150280	
ARL10	285598	
SH2D4A	63898	
ZKSCAN5	23660	
TCF7	6932	
RBM4B	83759	
SPRR3	6707	
SLC34A2	10568	
ZSCAN2	54993	
SNX2	6643	
CHGB	1114	
CST5	1473	
CDC14B	8555	
KLC2	64837	
STAM2	10254	
ATF5	22809	
MAPK7	5598	
SERPIND1	3053	
FLNB	2317	
PIM1	5292	
MCRS1	10445	
MS4A14	84689	
MAPKAPK2	9261	
PABPN1	8106	
PCDHB10	56126	
TAGLN2	8407	
PATZ1	23598	
OTUD5	55593	
SDCBP	6386	
CLEC4M	10332	
PKM	5315	
ULK1	8408	
NXPH1	30010	
NANOS1	340719	
ITGBL1	9358	
RNF130	55819	
AKAP9	10142	
SPATA5	166378	
ZNF28	7576	
EBF1	1879	
MAPK10	5602	
PRELID1	27166	
FAM9B	171483	
SEBOX	645832	
SLTM	79811	
USP16	10600	
DONSON	29980	
PRAMEF20	645425	
CFAP157	286207	
IL31	386653	
RAB12	201475	
CAP2	10486	
CPA3	1359	
PHIP	55023	
ADGRF4	221393	
MPHOSPH10	10199	
SCEL	8796	
SHROOM4	57477	
ZMYND11	10771	
CYHR1	50626	
PPARGC1A	10891	
MTRR	4552	
TFAP2E	339488	
USP15	9958	
F11	2160	
ARAP1	116985	
ZNF215	7762	
SUMO3	6612	
LYPD6B	130576	
